Year/Month/Date,Hour,Discharge
31/03/2017,7,2.91
31/03/2017,8,2.91
31/03/2017,9,2.91
31/03/2017,10,2.91
31/03/2017,11,2.91
31/03/2017,12,2.91
31/03/2017,13,2.91
31/03/2017,14,2.91
31/03/2017,15,2.91
31/03/2017,16,2.91
31/03/2017,17,2.91
31/03/2017,18,2.91
31/03/2017,19,2.91
31/03/2017,20,2.91
31/03/2017,21,2.91
31/03/2017,22,2.91
31/03/2017,23,2.91
01/04/2017,0,2.91
01/04/2017,1,2.91
01/04/2017,2,2.91
01/04/2017,3,2.91
01/04/2017,4,2.91
01/04/2017,5,2.91
01/04/2017,6,2.91
01/04/2017,7,2.91
01/04/2017,8,2.91
01/04/2017,9,2.91
01/04/2017,10,2.91
01/04/2017,11,2.91
01/04/2017,12,2.91
01/04/2017,13,2.91
01/04/2017,14,2.91
01/04/2017,15,2.91
01/04/2017,16,2.91
01/04/2017,17,2.91
01/04/2017,18,2.91
01/04/2017,19,2.91
01/04/2017,20,2.91
01/04/2017,21,2.91
01/04/2017,22,2.91
01/04/2017,23,2.91
02/04/2017,0,2.91
02/04/2017,1,2.91
02/04/2017,2,2.91
02/04/2017,3,2.91
02/04/2017,4,2.91
02/04/2017,5,2.91
02/04/2017,6,2.91
02/04/2017,7,2.91
02/04/2017,8,2.91
02/04/2017,9,2.91
02/04/2017,10,2.91
02/04/2017,11,2.91
02/04/2017,12,2.91
02/04/2017,13,2.91
02/04/2017,14,2.91
02/04/2017,15,2.91
02/04/2017,16,2.91
02/04/2017,17,2.91
02/04/2017,18,2.91
02/04/2017,19,2.91
02/04/2017,20,2.91
02/04/2017,21,2.91
02/04/2017,22,2.91
02/04/2017,23,2.91
03/04/2017,0,2.91
03/04/2017,1,2.91
03/04/2017,2,2.91
03/04/2017,3,2.91
03/04/2017,4,2.91
03/04/2017,5,2.91
03/04/2017,6,2.91
03/04/2017,7,2.91
03/04/2017,8,2.91
03/04/2017,9,2.91
03/04/2017,10,2.91
03/04/2017,11,2.91
03/04/2017,12,2.91
03/04/2017,13,2.91
03/04/2017,14,2.91
03/04/2017,15,2.91
03/04/2017,16,2.91
03/04/2017,17,2.91
03/04/2017,18,2.91
03/04/2017,19,2.91
03/04/2017,20,2.91
03/04/2017,21,2.91
03/04/2017,22,2.91
03/04/2017,23,2.91
04/04/2017,0,2.91
04/04/2017,1,2.91
04/04/2017,2,2.91
04/04/2017,3,2.91
04/04/2017,4,2.91
04/04/2017,5,2.91
04/04/2017,6,2.91
04/04/2017,7,2.91
04/04/2017,8,2.91
04/04/2017,9,2.91
04/04/2017,10,2.91
04/04/2017,11,2.91
04/04/2017,12,2.91
04/04/2017,13,2.91
04/04/2017,14,2.91
04/04/2017,15,2.91
04/04/2017,16,2.91
04/04/2017,17,2.91
04/04/2017,18,2.91
04/04/2017,19,2.91
04/04/2017,20,2.91
04/04/2017,21,2.91
04/04/2017,22,2.91
04/04/2017,23,2.91
05/04/2017,0,2.91
05/04/2017,1,2.91
05/04/2017,2,2.91
05/04/2017,3,2.91
05/04/2017,4,2.91
05/04/2017,5,2.91
05/04/2017,6,2.91
05/04/2017,7,2.91
05/04/2017,8,2.91
05/04/2017,9,2.91
05/04/2017,10,2.91
05/04/2017,11,2.91
05/04/2017,12,2.91
05/04/2017,13,2.91
05/04/2017,14,2.91
05/04/2017,15,2.91
05/04/2017,16,2.91
05/04/2017,17,2.91
05/04/2017,18,2.91
05/04/2017,19,2.91
05/04/2017,20,2.91
05/04/2017,21,2.91
05/04/2017,22,2.91
05/04/2017,23,2.91
06/04/2017,0,2.91
06/04/2017,1,2.91
06/04/2017,2,2.91
06/04/2017,3,2.91
06/04/2017,4,2.91
06/04/2017,5,2.91
06/04/2017,6,2.91
06/04/2017,7,2.91
06/04/2017,8,2.91
06/04/2017,9,2.91
06/04/2017,10,2.91
06/04/2017,11,2.91
06/04/2017,12,2.91
06/04/2017,13,2.91
06/04/2017,14,2.91
06/04/2017,15,2.91
06/04/2017,16,2.91
06/04/2017,17,2.91
06/04/2017,18,2.91
06/04/2017,19,2.91
06/04/2017,20,2.91
06/04/2017,21,2.91
06/04/2017,22,2.91
06/04/2017,23,2.91
07/04/2017,0,2.91
07/04/2017,1,2.91
07/04/2017,2,3.09
07/04/2017,3,3.09
07/04/2017,4,3.09
07/04/2017,5,3.09
07/04/2017,6,3.09
07/04/2017,7,3.31
07/04/2017,8,3.31
07/04/2017,9,3.31
07/04/2017,10,3.31
07/04/2017,11,3.31
07/04/2017,12,3.56
07/04/2017,13,3.56
07/04/2017,14,3.56
07/04/2017,15,3.56
07/04/2017,16,3.56
07/04/2017,17,3.56
07/04/2017,18,3.56
07/04/2017,19,3.84
07/04/2017,20,3.56
07/04/2017,21,3.84
07/04/2017,22,3.84
07/04/2017,23,3.84
08/04/2017,0,3.84
08/04/2017,1,3.84
08/04/2017,2,3.84
08/04/2017,3,3.56
08/04/2017,4,3.56
08/04/2017,5,3.56
08/04/2017,6,3.56
08/04/2017,7,3.56
08/04/2017,8,3.56
08/04/2017,9,3.56
08/04/2017,10,3.56
08/04/2017,11,3.56
08/04/2017,12,3.56
08/04/2017,13,3.84
08/04/2017,14,3.84
08/04/2017,15,3.84
08/04/2017,16,3.84
08/04/2017,17,4.15
08/04/2017,18,4.15
08/04/2017,19,4.15
08/04/2017,20,4.49
08/04/2017,21,4.49
08/04/2017,22,4.87
08/04/2017,23,4.87
09/04/2017,0,4.87
09/04/2017,1,4.87
09/04/2017,2,5.28
09/04/2017,3,5.28
09/04/2017,4,5.28
09/04/2017,5,4.87
09/04/2017,6,4.87
09/04/2017,7,4.87
09/04/2017,8,4.87
09/04/2017,9,4.87
09/04/2017,10,4.87
09/04/2017,11,4.87
09/04/2017,12,4.87
09/04/2017,13,4.87
09/04/2017,14,4.87
09/04/2017,15,4.87
09/04/2017,16,4.87
09/04/2017,17,5.28
09/04/2017,18,5.28
09/04/2017,19,4.87
09/04/2017,20,4.87
09/04/2017,21,4.87
09/04/2017,22,4.87
09/04/2017,23,4.87
10/04/2017,0,4.87
10/04/2017,1,4.87
10/04/2017,2,4.87
10/04/2017,3,4.87
10/04/2017,4,4.49
10/04/2017,5,4.49
10/04/2017,6,4.49
10/04/2017,7,4.49
10/04/2017,8,4.49
10/04/2017,9,4.49
10/04/2017,10,4.49
10/04/2017,11,4.15
10/04/2017,12,4.15
10/04/2017,13,4.15
10/04/2017,14,4.15
10/04/2017,15,4.15
10/04/2017,16,4.49
10/04/2017,17,4.15
10/04/2017,18,4.15
10/04/2017,19,4.15
10/04/2017,20,4.15
10/04/2017,21,4.15
10/04/2017,22,4.15
10/04/2017,23,4.15
11/04/2017,0,4.15
11/04/2017,1,4.15
11/04/2017,2,4.15
11/04/2017,3,4.15
11/04/2017,4,4.15
11/04/2017,5,4.15
11/04/2017,6,4.15
11/04/2017,7,4.15
11/04/2017,8,4.15
11/04/2017,9,4.15
11/04/2017,10,4.15
11/04/2017,11,4.15
11/04/2017,12,4.15
11/04/2017,13,4.15
11/04/2017,14,4.15
11/04/2017,15,4.15
11/04/2017,16,4.15
11/04/2017,17,4.15
11/04/2017,18,4.15
11/04/2017,19,4.49
11/04/2017,20,4.49
11/04/2017,21,4.15
11/04/2017,22,4.49
11/04/2017,23,4.49
12/04/2017,0,4.49
12/04/2017,1,4.49
12/04/2017,2,4.49
12/04/2017,3,4.49
12/04/2017,4,4.87
12/04/2017,5,4.87
12/04/2017,6,4.87
12/04/2017,7,4.87
12/04/2017,8,4.87
12/04/2017,9,4.49
12/04/2017,10,4.49
12/04/2017,11,4.49
12/04/2017,12,4.49
12/04/2017,13,4.49
12/04/2017,14,4.49
12/04/2017,15,4.49
12/04/2017,16,4.49
12/04/2017,17,4.49
12/04/2017,18,4.49
12/04/2017,19,4.49
12/04/2017,20,4.49
12/04/2017,21,4.49
12/04/2017,22,4.49
12/04/2017,23,4.15
13/04/2017,0,4.49
13/04/2017,1,4.15
13/04/2017,2,4.15
13/04/2017,3,4.15
13/04/2017,4,4.15
13/04/2017,5,4.15
13/04/2017,6,4.15
13/04/2017,7,4.15
13/04/2017,8,4.15
13/04/2017,9,4.15
13/04/2017,10,4.15
13/04/2017,11,4.15
13/04/2017,12,4.15
13/04/2017,13,4.15
13/04/2017,14,3.84
13/04/2017,15,4.15
13/04/2017,16,3.84
13/04/2017,17,4.15
13/04/2017,18,3.84
13/04/2017,19,3.84
13/04/2017,20,3.84
13/04/2017,21,3.84
13/04/2017,22,3.84
13/04/2017,23,3.84
14/04/2017,0,3.84
14/04/2017,1,3.84
14/04/2017,2,3.84
14/04/2017,3,3.84
14/04/2017,4,3.84
14/04/2017,5,3.84
14/04/2017,6,3.84
14/04/2017,7,3.84
14/04/2017,8,3.84
14/04/2017,9,3.84
14/04/2017,10,3.84
14/04/2017,11,3.84
14/04/2017,12,3.84
14/04/2017,13,3.84
14/04/2017,14,3.84
14/04/2017,15,3.84
14/04/2017,16,3.84
14/04/2017,17,3.84
14/04/2017,18,3.84
14/04/2017,19,3.84
14/04/2017,20,3.84
14/04/2017,21,3.84
14/04/2017,22,3.84
14/04/2017,23,3.84
15/04/2017,0,3.84
15/04/2017,1,3.84
15/04/2017,2,3.84
15/04/2017,3,3.84
15/04/2017,4,3.84
15/04/2017,5,3.84
15/04/2017,6,3.84
15/04/2017,7,3.84
15/04/2017,8,3.84
15/04/2017,9,3.84
15/04/2017,10,3.84
15/04/2017,11,3.84
15/04/2017,12,3.84
15/04/2017,13,3.84
15/04/2017,14,3.84
15/04/2017,15,3.84
15/04/2017,16,3.84
15/04/2017,17,3.84
15/04/2017,18,3.84
15/04/2017,19,3.84
15/04/2017,20,3.84
15/04/2017,21,3.84
15/04/2017,22,3.84
15/04/2017,23,3.84
16/04/2017,0,3.84
16/04/2017,1,3.84
16/04/2017,2,3.84
16/04/2017,3,3.84
16/04/2017,4,3.84
16/04/2017,5,3.84
16/04/2017,6,3.84
16/04/2017,7,3.84
16/04/2017,8,3.84
16/04/2017,9,3.84
16/04/2017,10,3.84
16/04/2017,11,3.84
16/04/2017,12,3.84
16/04/2017,13,3.84
16/04/2017,14,3.84
16/04/2017,15,4.15
16/04/2017,16,4.15
16/04/2017,17,4.15
16/04/2017,18,4.15
16/04/2017,19,4.15
16/04/2017,20,4.15
16/04/2017,21,4.15
16/04/2017,22,4.15
16/04/2017,23,4.15
17/04/2017,0,4.15
17/04/2017,1,4.15
17/04/2017,2,4.15
17/04/2017,3,3.84
17/04/2017,4,3.84
17/04/2017,5,3.84
17/04/2017,6,3.84
17/04/2017,7,3.84
17/04/2017,8,3.84
17/04/2017,9,3.84
17/04/2017,10,3.84
17/04/2017,11,3.84
17/04/2017,12,3.84
17/04/2017,13,3.84
17/04/2017,14,3.84
17/04/2017,15,3.84
17/04/2017,16,4.15
17/04/2017,17,4.15
17/04/2017,18,4.15
17/04/2017,19,4.15
17/04/2017,20,4.49
17/04/2017,21,4.49
17/04/2017,22,4.87
17/04/2017,23,4.87
18/04/2017,0,5.28
18/04/2017,1,5.72
18/04/2017,2,5.72
18/04/2017,3,6.19
18/04/2017,4,6.7
18/04/2017,5,7.32
18/04/2017,6,7.96
18/04/2017,7,7.96
18/04/2017,8,7.96
18/04/2017,9,8.62
18/04/2017,10,8.62
18/04/2017,11,8.62
18/04/2017,12,9.29
18/04/2017,13,9.29
18/04/2017,14,9.98
18/04/2017,15,9.98
18/04/2017,16,9.98
18/04/2017,17,9.98
18/04/2017,18,9.98
18/04/2017,19,9.98
18/04/2017,20,9.98
18/04/2017,21,9.29
18/04/2017,22,9.29
18/04/2017,23,9.29
19/04/2017,0,9.29
19/04/2017,1,9.29
19/04/2017,2,8.62
19/04/2017,3,8.62
19/04/2017,4,8.62
19/04/2017,5,8.62
19/04/2017,6,8.62
19/04/2017,7,8.62
19/04/2017,8,8.62
19/04/2017,9,8.62
19/04/2017,10,7.96
19/04/2017,11,7.96
19/04/2017,12,7.32
19/04/2017,13,7.32
19/04/2017,14,7.32
19/04/2017,15,7.32
19/04/2017,16,7.32
19/04/2017,17,7.32
19/04/2017,18,6.7
19/04/2017,19,6.7
19/04/2017,20,6.7
19/04/2017,21,6.7
19/04/2017,22,6.7
19/04/2017,23,6.7
20/04/2017,0,6.19
20/04/2017,1,6.19
20/04/2017,2,6.19
20/04/2017,3,6.19
20/04/2017,4,6.19
20/04/2017,5,6.19
20/04/2017,6,6.19
20/04/2017,7,6.19
20/04/2017,8,5.72
20/04/2017,9,5.72
20/04/2017,10,5.72
20/04/2017,11,5.72
20/04/2017,12,5.72
20/04/2017,13,5.72
20/04/2017,14,5.72
20/04/2017,15,5.72
20/04/2017,16,5.72
20/04/2017,17,5.72
20/04/2017,18,5.72
20/04/2017,19,5.72
20/04/2017,20,5.72
20/04/2017,21,5.72
20/04/2017,22,5.72
20/04/2017,23,5.72
21/04/2017,0,5.72
21/04/2017,1,5.72
21/04/2017,2,5.72
21/04/2017,3,5.72
21/04/2017,4,5.28
21/04/2017,5,5.28
21/04/2017,6,5.28
21/04/2017,7,5.28
21/04/2017,8,5.28
21/04/2017,9,5.28
21/04/2017,10,5.28
21/04/2017,11,5.28
21/04/2017,12,5.28
21/04/2017,13,5.28
21/04/2017,14,5.28
21/04/2017,15,5.28
21/04/2017,16,5.28
21/04/2017,17,5.28
21/04/2017,18,5.28
21/04/2017,19,5.28
21/04/2017,20,5.28
21/04/2017,21,5.28
21/04/2017,22,5.28
21/04/2017,23,5.28
22/04/2017,0,5.28
22/04/2017,1,4.87
22/04/2017,2,5.28
22/04/2017,3,4.87
22/04/2017,4,4.87
22/04/2017,5,4.87
22/04/2017,6,4.87
22/04/2017,7,4.87
22/04/2017,8,4.87
22/04/2017,9,4.87
22/04/2017,10,4.87
22/04/2017,11,4.87
22/04/2017,12,4.87
22/04/2017,13,4.87
22/04/2017,14,4.87
22/04/2017,15,4.87
22/04/2017,16,4.87
22/04/2017,17,5.28
22/04/2017,18,4.87
22/04/2017,19,4.87
22/04/2017,20,4.87
22/04/2017,21,4.87
22/04/2017,22,4.87
22/04/2017,23,4.87
23/04/2017,0,4.87
23/04/2017,1,4.87
23/04/2017,2,4.87
23/04/2017,3,4.87
23/04/2017,4,4.87
23/04/2017,5,4.87
23/04/2017,6,4.87
23/04/2017,7,4.87
23/04/2017,8,4.87
23/04/2017,9,4.87
23/04/2017,10,4.87
23/04/2017,11,4.87
23/04/2017,12,4.87
23/04/2017,13,4.87
23/04/2017,14,4.87
23/04/2017,15,4.87
23/04/2017,16,4.87
23/04/2017,17,4.87
23/04/2017,18,4.87
23/04/2017,19,4.87
23/04/2017,20,4.87
23/04/2017,21,4.87
23/04/2017,22,4.87
23/04/2017,23,4.87
24/04/2017,0,4.87
24/04/2017,1,4.87
24/04/2017,2,4.87
24/04/2017,3,4.87
24/04/2017,4,4.87
24/04/2017,5,4.87
24/04/2017,6,4.87
24/04/2017,7,4.87
24/04/2017,8,4.87
24/04/2017,9,4.87
24/04/2017,10,4.87
24/04/2017,11,4.87
24/04/2017,12,4.87
24/04/2017,13,4.87
24/04/2017,14,4.87
24/04/2017,15,4.87
24/04/2017,16,4.87
24/04/2017,17,4.87
24/04/2017,18,4.87
24/04/2017,19,4.87
24/04/2017,20,4.87
24/04/2017,21,4.87
24/04/2017,22,4.87
24/04/2017,23,4.87
25/04/2017,0,4.87
25/04/2017,1,4.87
25/04/2017,2,4.87
25/04/2017,3,4.87
25/04/2017,4,4.87
25/04/2017,5,4.87
25/04/2017,6,4.87
25/04/2017,7,4.87
25/04/2017,8,4.87
25/04/2017,9,4.87
25/04/2017,10,4.87
25/04/2017,11,4.87
25/04/2017,12,4.87
25/04/2017,13,4.87
25/04/2017,14,4.87
25/04/2017,15,5.28
25/04/2017,16,5.28
25/04/2017,17,5.28
25/04/2017,18,4.87
25/04/2017,19,5.28
25/04/2017,20,5.28
25/04/2017,21,5.28
25/04/2017,22,5.28
25/04/2017,23,5.28
26/04/2017,0,5.28
26/04/2017,1,5.28
26/04/2017,2,5.28
26/04/2017,3,5.28
26/04/2017,4,5.28
26/04/2017,5,5.28
26/04/2017,6,5.28
26/04/2017,7,5.28
26/04/2017,8,4.87
26/04/2017,9,5.28
26/04/2017,10,4.87
26/04/2017,11,5.28
26/04/2017,12,5.28
26/04/2017,13,5.28
26/04/2017,14,5.28
26/04/2017,15,5.28
26/04/2017,16,5.28
26/04/2017,17,5.72
26/04/2017,18,5.72
26/04/2017,19,6.19
26/04/2017,20,6.19
26/04/2017,21,6.7
26/04/2017,22,6.7
26/04/2017,23,6.7
27/04/2017,0,7.32
27/04/2017,1,7.32
27/04/2017,2,7.32
27/04/2017,3,6.7
27/04/2017,4,6.7
27/04/2017,5,6.7
27/04/2017,6,6.7
27/04/2017,7,6.7
27/04/2017,8,6.7
27/04/2017,9,6.19
27/04/2017,10,6.19
27/04/2017,11,6.19
27/04/2017,12,6.19
27/04/2017,13,6.19
27/04/2017,14,6.19
27/04/2017,15,6.19
27/04/2017,16,6.19
27/04/2017,17,6.19
27/04/2017,18,6.19
27/04/2017,19,6.19
27/04/2017,20,6.19
27/04/2017,21,6.19
27/04/2017,22,6.19
27/04/2017,23,6.19
28/04/2017,0,5.72
28/04/2017,1,5.72
28/04/2017,2,5.72
28/04/2017,3,5.72
28/04/2017,4,5.72
28/04/2017,5,5.72
28/04/2017,6,5.72
28/04/2017,7,5.72
28/04/2017,8,5.72
28/04/2017,9,5.72
28/04/2017,10,5.72
28/04/2017,11,5.72
28/04/2017,12,5.72
28/04/2017,13,5.72
28/04/2017,14,5.72
28/04/2017,15,5.72
28/04/2017,16,5.72
28/04/2017,17,5.72
28/04/2017,18,5.72
28/04/2017,19,5.72
28/04/2017,20,5.72
28/04/2017,21,5.72
28/04/2017,22,5.72
28/04/2017,23,5.72
29/04/2017,0,5.72
29/04/2017,1,5.72
29/04/2017,2,5.72
29/04/2017,3,5.72
29/04/2017,4,5.72
29/04/2017,5,5.72
29/04/2017,6,5.72
29/04/2017,7,5.72
29/04/2017,8,5.72
29/04/2017,9,5.72
29/04/2017,10,5.72
29/04/2017,11,5.72
29/04/2017,12,5.72
29/04/2017,13,5.72
29/04/2017,14,5.72
29/04/2017,15,5.72
29/04/2017,16,5.72
29/04/2017,17,5.72
29/04/2017,18,5.72
29/04/2017,19,5.72
29/04/2017,20,5.72
29/04/2017,21,5.72
29/04/2017,22,5.72
29/04/2017,23,5.72
30/04/2017,0,5.72
30/04/2017,1,5.72
30/04/2017,2,5.72
30/04/2017,3,5.72
30/04/2017,4,5.72
30/04/2017,5,5.72
30/04/2017,6,5.72
30/04/2017,7,5.72
30/04/2017,8,5.72
30/04/2017,9,5.72
30/04/2017,10,5.72
30/04/2017,11,5.72
30/04/2017,12,5.72
30/04/2017,13,5.72
30/04/2017,14,5.72
30/04/2017,15,5.72
30/04/2017,16,5.72
30/04/2017,17,6.19
30/04/2017,18,6.19
30/04/2017,19,6.19
30/04/2017,20,6.19
30/04/2017,21,6.19
30/04/2017,22,6.19
30/04/2017,23,6.19
01/05/2017,0,6.19
01/05/2017,1,6.19
01/05/2017,2,6.19
01/05/2017,3,6.19
01/05/2017,4,6.19
01/05/2017,5,6.19
01/05/2017,6,6.19
01/05/2017,7,6.19
01/05/2017,8,6.19
01/05/2017,9,6.19
01/05/2017,10,6.19
01/05/2017,11,6.19
01/05/2017,12,6.7
01/05/2017,13,6.7
01/05/2017,14,6.7
01/05/2017,15,6.7
01/05/2017,16,6.7
01/05/2017,17,6.7
01/05/2017,18,6.7
01/05/2017,19,6.7
01/05/2017,20,6.7
01/05/2017,21,6.7
01/05/2017,22,6.7
01/05/2017,23,6.7
02/05/2017,0,6.7
02/05/2017,1,6.7
02/05/2017,2,6.7
02/05/2017,3,6.7
02/05/2017,4,6.7
02/05/2017,5,6.7
02/05/2017,6,6.7
02/05/2017,7,6.7
02/05/2017,8,6.7
02/05/2017,9,6.7
02/05/2017,10,6.7
02/05/2017,11,6.7
02/05/2017,12,6.7
02/05/2017,13,6.7
02/05/2017,14,6.7
02/05/2017,15,6.7
02/05/2017,16,6.7
02/05/2017,17,6.7
02/05/2017,18,6.7
02/05/2017,19,6.7
02/05/2017,20,6.7
02/05/2017,21,6.7
02/05/2017,22,6.7
02/05/2017,23,6.7
03/05/2017,0,6.7
03/05/2017,1,6.7
03/05/2017,2,6.7
03/05/2017,3,6.7
03/05/2017,4,6.7
03/05/2017,5,6.7
03/05/2017,6,6.7
03/05/2017,7,6.7
03/05/2017,8,6.7
03/05/2017,9,6.7
03/05/2017,10,6.7
03/05/2017,11,6.7
03/05/2017,12,6.7
03/05/2017,13,6.7
03/05/2017,14,6.7
03/05/2017,15,6.7
03/05/2017,16,6.7
03/05/2017,17,6.7
03/05/2017,18,6.7
03/05/2017,19,6.7
03/05/2017,20,7.32
03/05/2017,21,7.32
03/05/2017,22,7.32
03/05/2017,23,7.32
04/05/2017,0,7.32
04/05/2017,1,7.32
04/05/2017,2,7.32
04/05/2017,3,7.32
04/05/2017,4,7.32
04/05/2017,5,7.32
04/05/2017,6,7.32
04/05/2017,7,7.32
04/05/2017,8,7.32
04/05/2017,9,7.32
04/05/2017,10,7.32
04/05/2017,11,7.32
04/05/2017,12,7.32
04/05/2017,13,7.32
04/05/2017,14,7.32
04/05/2017,15,7.32
04/05/2017,16,7.32
04/05/2017,17,7.96
04/05/2017,18,7.32
04/05/2017,19,7.96
04/05/2017,20,7.96
04/05/2017,21,7.96
04/05/2017,22,7.96
04/05/2017,23,7.96
05/05/2017,0,7.96
05/05/2017,1,7.96
05/05/2017,2,8.62
05/05/2017,3,8.62
05/05/2017,4,8.62
05/05/2017,5,8.62
05/05/2017,6,8.62
05/05/2017,7,8.62
05/05/2017,8,7.96
05/05/2017,9,7.96
05/05/2017,10,7.96
05/05/2017,11,7.96
05/05/2017,12,7.96
05/05/2017,13,7.96
05/05/2017,14,7.96
05/05/2017,15,7.96
05/05/2017,16,8.62
05/05/2017,17,8.62
05/05/2017,18,8.62
05/05/2017,19,8.62
05/05/2017,20,9.29
05/05/2017,21,9.29
05/05/2017,22,9.29
05/05/2017,23,9.29
06/05/2017,0,9.29
06/05/2017,1,9.98
06/05/2017,2,9.98
06/05/2017,3,9.98
06/05/2017,4,9.98
06/05/2017,5,9.98
06/05/2017,6,9.98
06/05/2017,7,9.98
06/05/2017,8,9.98
06/05/2017,9,9.98
06/05/2017,10,10.69
06/05/2017,11,10.69
06/05/2017,12,10.69
06/05/2017,13,11.41
06/05/2017,14,12.15
06/05/2017,15,12.91
06/05/2017,16,14.48
06/05/2017,17,15.28
06/05/2017,18,16.95
06/05/2017,19,17.81
06/05/2017,20,18.69
06/05/2017,21,18.69
06/05/2017,22,19.58
06/05/2017,23,19.58
07/05/2017,0,19.58
07/05/2017,1,19.58
07/05/2017,2,19.58
07/05/2017,3,19.58
07/05/2017,4,19.58
07/05/2017,5,19.58
07/05/2017,6,18.69
07/05/2017,7,18.69
07/05/2017,8,17.81
07/05/2017,9,17.81
07/05/2017,10,17.81
07/05/2017,11,16.95
07/05/2017,12,16.95
07/05/2017,13,16.95
07/05/2017,14,16.11
07/05/2017,15,16.11
07/05/2017,16,16.11
07/05/2017,17,16.11
07/05/2017,18,16.11
07/05/2017,19,16.11
07/05/2017,20,16.11
07/05/2017,21,16.11
07/05/2017,22,15.28
07/05/2017,23,15.28
08/05/2017,0,15.28
08/05/2017,1,15.28
08/05/2017,2,15.28
08/05/2017,3,15.28
08/05/2017,4,15.28
08/05/2017,5,14.48
08/05/2017,6,14.48
08/05/2017,7,14.48
08/05/2017,8,14.48
08/05/2017,9,14.48
08/05/2017,10,13.68
08/05/2017,11,13.68
08/05/2017,12,13.68
08/05/2017,13,13.68
08/05/2017,14,13.68
08/05/2017,15,13.68
08/05/2017,16,13.68
08/05/2017,17,14.48
08/05/2017,18,13.68
08/05/2017,19,13.68
08/05/2017,20,14.48
08/05/2017,21,14.48
08/05/2017,22,13.68
08/05/2017,23,13.68
09/05/2017,0,13.68
09/05/2017,1,13.68
09/05/2017,2,13.68
09/05/2017,3,13.68
09/05/2017,4,13.68
09/05/2017,5,13.68
09/05/2017,6,13.68
09/05/2017,7,13.68
09/05/2017,8,13.68
09/05/2017,9,13.68
09/05/2017,10,12.91
09/05/2017,11,12.91
09/05/2017,12,12.91
09/05/2017,13,12.91
09/05/2017,14,12.91
09/05/2017,15,12.91
09/05/2017,16,12.91
09/05/2017,17,12.91
09/05/2017,18,12.91
09/05/2017,19,12.91
09/05/2017,20,12.91
09/05/2017,21,12.91
09/05/2017,22,12.91
09/05/2017,23,12.91
10/05/2017,0,12.91
10/05/2017,1,12.91
10/05/2017,2,12.91
10/05/2017,3,12.91
10/05/2017,4,12.91
10/05/2017,5,12.91
10/05/2017,6,13.68
10/05/2017,7,13.68
10/05/2017,8,13.68
10/05/2017,9,13.68
10/05/2017,10,13.68
10/05/2017,11,13.68
10/05/2017,12,13.68
10/05/2017,13,13.68
10/05/2017,14,14.48
10/05/2017,15,14.48
10/05/2017,16,15.28
10/05/2017,17,15.28
10/05/2017,18,16.11
10/05/2017,19,16.11
10/05/2017,20,16.95
10/05/2017,21,16.95
10/05/2017,22,17.81
10/05/2017,23,17.81
11/05/2017,0,17.81
11/05/2017,1,18.69
11/05/2017,2,18.69
11/05/2017,3,19.58
11/05/2017,4,19.58
11/05/2017,5,20.49
11/05/2017,6,20.49
11/05/2017,7,20.49
11/05/2017,8,20.49
11/05/2017,9,20.49
11/05/2017,10,20.49
11/05/2017,11,19.58
11/05/2017,12,19.58
11/05/2017,13,19.58
11/05/2017,14,19.58
11/05/2017,15,19.58
11/05/2017,16,19.58
11/05/2017,17,19.58
11/05/2017,18,19.58
11/05/2017,19,19.58
11/05/2017,20,20.49
11/05/2017,21,19.58
11/05/2017,22,19.58
11/05/2017,23,19.58
12/05/2017,0,19.58
12/05/2017,1,19.58
12/05/2017,2,19.58
12/05/2017,3,19.58
12/05/2017,4,19.58
12/05/2017,5,19.58
12/05/2017,6,19.58
12/05/2017,7,19.58
12/05/2017,8,18.69
12/05/2017,9,18.69
12/05/2017,10,18.69
12/05/2017,11,18.69
12/05/2017,12,18.69
12/05/2017,13,18.69
12/05/2017,14,18.69
12/05/2017,15,18.69
12/05/2017,16,19.58
12/05/2017,17,19.58
12/05/2017,18,19.58
12/05/2017,19,19.58
12/05/2017,20,19.58
12/05/2017,21,19.58
12/05/2017,22,19.58
12/05/2017,23,19.58
13/05/2017,0,20.49
13/05/2017,1,20.49
13/05/2017,2,20.49
13/05/2017,3,20.49
13/05/2017,4,20.49
13/05/2017,5,20.49
13/05/2017,6,20.49
13/05/2017,7,21.42
13/05/2017,8,21.42
13/05/2017,9,22.37
13/05/2017,10,23.33
13/05/2017,11,25.3
13/05/2017,12,27.34
13/05/2017,13,28.39
13/05/2017,14,29.45
13/05/2017,15,30.53
13/05/2017,16,30.53
13/05/2017,17,31.63
13/05/2017,18,31.63
13/05/2017,19,31.63
13/05/2017,20,31.63
13/05/2017,21,31.63
13/05/2017,22,31.63
13/05/2017,23,31.63
14/05/2017,0,30.53
14/05/2017,1,30.53
14/05/2017,2,30.53
14/05/2017,3,30.53
14/05/2017,4,29.45
14/05/2017,5,29.45
14/05/2017,6,29.45
14/05/2017,7,28.39
14/05/2017,8,28.39
14/05/2017,9,28.39
14/05/2017,10,27.34
14/05/2017,11,27.34
14/05/2017,12,27.34
14/05/2017,13,26.31
14/05/2017,14,26.31
14/05/2017,15,26.31
14/05/2017,16,27.34
14/05/2017,17,27.34
14/05/2017,18,27.34
14/05/2017,19,27.34
14/05/2017,20,27.34
14/05/2017,21,27.34
14/05/2017,22,27.34
14/05/2017,23,27.34
15/05/2017,0,27.34
15/05/2017,1,27.34
